ID,YearlyPayment,MontlyPayment
10421,4121.07,343.42
10422,6947.61,578.97
10423,5804.62,483.72
10424,3682.08,306.84
10425,2602.90,216.91
10426,4361.96,363.50
10427,3742.52,311.88
10428,4154.50,346.21
10429,4283.43,356.95
10430,6855.92,571.33
10431,4263.84,355.32
10432,3761.63,313.47
10433,2907.40,242.28
10434,6360.33,530.03
10435,2953.09,246.09
10436,4274.60,356.22
10437,4580.92,381.74
10438,3445.58,287.13
10439,3803.58,316.96
10440,7796.80,649.73
10441,3513.62,292.80
10442,2595.13,216.26
10443,5176.78,431.40
10444,4863.40,405.28
10445,2863.92,238.66
10446,7044.36,587.03
10447,3430.18,285.85
10448,1897.52,158.13
10449,4360.73,363.39
10450,3475.66,289.64
10451,5674.82,472.90
10452,2588.28,215.69
10453,4942.50,411.88
10454,3787.10,315.59
10455,4658.20,388.18
10456,2204.81,183.73
10457,2794.08,232.84
10458,5443.43,453.62
10459,2812.12,234.34
10460,2271.12,189.26
10461,4259.62,354.97
10462,3271.39,272.62
10463,2975.76,247.98
10464,2865.22,238.77
10465,2300.86,191.74
10466,7583.33,631.94
10467,4708.83,392.40
10468,4236.12,353.01
10469,2125.82,177.15
10470,3655.68,304.64
10471,2752.86,229.41
10472,2973.39,247.78
10473,2013.86,167.82
10474,3942.24,328.52
10475,2250.97,187.58
10476,7101.44,591.79
10477,5542.80,461.90
10478,2300.96,191.75
10479,5070.82,422.57
10480,4524.56,377.05
10481,4880.60,406.72
10482,3230.82,269.24
10483,3988.42,332.37
10484,5181.43,431.79
10485,2022.40,168.53
10486,7490.98,624.25
10487,4348.56,362.38
10488,2722.16,226.85
10489,3945.18,328.77
10490,7266.30,605.53
10491,5929.48,494.12
10492,1853.92,154.49
10493,6309.76,525.81
10494,4265.42,355.45
10495,4745.93,395.49
10496,2192.46,182.71
10497,2383.02,198.59
10498,4176.45,348.04
10499,4874.72,406.23
10500,2300.10,191.67
10501,5132.96,427.75
10502,3017.02,251.42
10503,3446.80,287.23
10504,2534.89,211.24
10505,3192.48,266.04
10506,3472.08,289.34
10507,2765.86,230.49
10508,7079.23,589.94
10509,7049.56,587.46
10510,5393.32,449.44
10511,5012.44,417.70
10512,3035.04,252.92
10513,4253.18,354.43
10514,2421.56,201.80
10515,3461.54,288.46
10516,6280.49,523.37
10517,4765.68,397.14
10518,3851.63,320.97
10519,4171.66,347.64
10520,3774.28,314.52
10521,7277.45,606.45
10522,4679.58,389.96
10523,3765.60,313.80
10524,1154.93,96.24
10525,8362.26,696.85
10526,6912.84,576.07
10527,6324.88,527.07
10528,3823.44,318.62
10529,4749.72,395.81
10530,4303.40,358.62
10531,5524.28,460.36
10532,3683.42,306.95
10533,4627.16,385.60
10534,5238.20,436.52
10535,2848.15,237.35
10536,5932.90,494.41
10537,1780.84,148.40
10538,1964.88,163.74
10539,2219.92,184.99
10540,3059.28,254.94
10541,6044.66,503.72
10542,5060.94,421.75
10543,2562.62,213.55
10544,2049.68,170.81
10545,4300.71,358.39
10546,4092.48,341.04
10547,4368.98,364.08
10548,4037.88,336.49
10549,4713.04,392.75
10550,8114.44,676.20
10551,4133.97,344.50
10552,6508.22,542.35
10553,3914.00,326.17
10554,2800.09,233.34
10555,3487.38,290.62
10556,2816.48,234.71
10557,7037.55,586.46
10558,4257.76,354.81
10559,7305.49,608.79
10560,6074.42,506.20
10561,8057.02,671.42
10562,8731.13,727.59
10563,4233.87,352.82
10564,2155.00,179.58
10565,1886.64,157.22
10566,6996.62,583.05
10567,4543.80,378.65
10568,2151.62,179.30
10569,4679.59,389.97
10570,4969.84,414.15
10571,3878.28,323.19
10572,4064.55,338.71
10573,4475.98,373.00
10574,5733.18,477.77
10575,4485.94,373.83
10576,5594.62,466.22
10577,3474.28,289.52
10578,3670.50,305.87
10579,3194.38,266.20
10580,5661.18,471.76
10581,7246.32,603.86
10582,3515.30,292.94
10583,6384.95,532.08
10584,4756.98,396.41
10585,2565.06,213.76
10586,3196.10,266.34
10587,4340.80,361.73
10588,3928.68,327.39
10589,3956.64,329.72
10590,3419.82,284.99
10591,3419.00,284.92
10592,2981.40,248.45
10593,7338.40,611.53
10594,2893.30,241.11
10595,1873.50,156.13
10596,5410.62,450.89
10597,1270.35,105.86
10598,1979.96,165.00
10599,5234.37,436.20
10600,3292.90,274.41
10601,3874.73,322.89
10602,5514.18,459.51
10603,2132.86,177.74
10604,3513.56,292.80
10605,2355.70,196.31
10606,2188.06,182.34
10607,3203.88,266.99
10608,2626.50,218.88
10609,3914.04,326.17
10610,6735.15,561.26
10611,2926.71,243.89
10612,6440.14,536.68
10613,6898.52,574.88
10614,3884.62,323.72
10615,3596.96,299.75
10616,3150.40,262.53
10617,2896.10,241.34
10618,2187.36,182.28
10619,3421.24,285.10
10620,3455.28,287.94
10621,8185.93,682.16
10622,4120.76,343.40
10623,4992.18,416.02
10624,4303.62,358.64
10625,6195.33,516.28
10626,4035.39,336.28
10627,7126.30,593.86
10628,7472.76,622.73
10629,6596.76,549.73
10630,2251.59,187.63
10631,7755.38,646.28
10632,3610.36,300.86
10633,6588.56,549.05
10634,6525.36,543.78
10635,5976.73,498.06
10636,4849.24,404.10
10637,5257.74,438.15
10638,3622.07,301.84
10639,5648.38,470.70
10640,2621.32,218.44
10641,5179.66,431.64
10642,2753.94,229.50
10643,3756.41,313.03
10644,5187.02,432.25
10645,5468.30,455.69
10646,3245.06,270.42
10647,4027.82,335.65
10648,5732.88,477.74
10649,7012.80,584.40
10650,2824.86,235.41
10651,5806.30,483.86
10652,4158.52,346.54
10653,3167.72,263.98
10654,6185.50,515.46
10655,6410.42,534.20
10656,6926.27,577.19
10657,6525.30,543.78
10658,6944.33,578.69
10659,2736.90,228.08
10660,5825.34,485.45
10661,7255.28,604.61
10662,3464.34,288.70
10663,3985.49,332.12
10664,3885.67,323.81
10665,2609.78,217.48
10666,4613.80,384.48
10667,5075.65,422.97
10668,7270.56,605.88
10669,3024.46,252.04
10670,3372.62,281.05
10671,3448.68,287.39
10672,2033.02,169.42
10673,3748.10,312.34
10674,6931.64,577.64
10675,4827.56,402.30
10676,3498.24,291.52
10677,4423.02,368.59
10678,1550.36,129.20
10679,3246.32,270.53
10680,4125.77,343.81
10681,5874.74,489.56
10682,3413.82,284.49
10683,3133.68,261.14
10684,2064.42,172.04
10685,1995.53,166.29
10686,4189.66,349.14
10687,3721.82,310.15
10688,2047.26,170.61
10689,7387.58,615.63
10690,7944.73,662.06
10691,3269.82,272.49
10692,5712.70,476.06
10693,2750.29,229.19
10694,4081.71,340.14
10695,4093.32,341.11
10696,4864.99,405.42
10697,4787.04,398.92
10698,5356.03,446.34
10699,3959.76,329.98
10700,4452.36,371.03
10701,3183.90,265.33
10702,3912.36,326.03
10703,2254.04,187.84
10704,3788.32,315.69
10705,3736.10,311.34
10706,3811.66,317.64
10707,3414.50,284.54
10708,2802.89,233.57
10709,3620.84,301.74
10710,2247.18,187.27
10711,7392.44,616.04
10712,5203.34,433.61
10713,6671.58,555.97
10714,2781.40,231.78
10715,4913.14,409.43
10716,6423.82,535.32
10717,3909.86,325.82
10718,5415.86,451.32
10719,2756.12,229.68
10720,4698.02,391.50
10721,4069.78,339.15
10722,2251.22,187.60
10723,3694.06,307.84
10724,1907.46,158.96
10725,3863.88,321.99
10726,2240.45,186.70
10727,4600.44,383.37
10728,4024.95,335.41
10729,3479.68,289.97
10730,1670.72,139.23
10731,6581.14,548.43
10732,1194.94,99.58
10733,6865.76,572.15
10734,1885.23,157.10
10735,1997.70,166.48
10736,1912.91,159.41
10737,4305.67,358.81
10738,6651.64,554.30
10739,4038.54,336.55
10740,5159.32,429.94
10741,3149.40,262.45
10742,4096.94,341.41
10743,5936.80,494.73
10744,7223.21,601.93
10745,4203.78,350.32
10746,4154.78,346.23
10747,2843.84,236.99
10748,5931.26,494.27
10749,5275.70,439.64
10750,6951.10,579.26
10751,6511.00,542.58
10752,2317.54,193.13
10753,2641.03,220.09
10754,1205.56,100.46
10755,6358.53,529.88
10756,4798.00,399.83
10757,3043.04,253.59
10758,7775.03,647.92
10759,3595.40,299.62
10760,4914.72,409.56
10761,2904.88,242.07
10762,3331.86,277.66
10763,6800.47,566.71
10764,4611.06,384.26
10765,9201.06,766.75
10766,2768.65,230.72
10767,7177.40,598.12
10768,2891.46,240.96
10769,6381.76,531.81
10770,3279.22,273.27
10771,1758.74,146.56
10772,4035.92,336.33
10773,4057.62,338.14
10774,2790.38,232.53
10775,5223.44,435.29
10776,4088.24,340.69
10777,6415.41,534.62
10778,2384.03,198.67
10779,6861.22,571.77
10780,3988.63,332.39
10781,2385.66,198.81
10782,1775.90,147.99
10783,4187.07,348.92
10784,4501.26,375.11
10785,3816.64,318.05
10786,3187.64,265.64
10787,6118.10,509.84
10788,4475.58,372.97
10789,5297.51,441.46
10790,3254.40,271.20
10791,3443.39,286.95
10792,5869.34,489.11
10793,2462.40,205.20
10794,4423.94,368.66
10795,5265.57,438.80
10796,4908.98,409.08
10797,6748.30,562.36
10798,4426.31,368.86
10799,2931.96,244.33
10800,1808.52,150.71
10801,6220.32,518.36
10802,2800.03,233.34
10803,4182.28,348.52
10804,7568.79,630.73
10805,4489.56,374.13
10806,2007.64,167.30
10807,4444.14,370.34
10808,2869.86,239.16
10809,3410.76,284.23
10810,3528.90,294.07
10811,5286.04,440.50
10812,3055.56,254.63
10813,6217.30,518.11
10814,2564.81,213.73
10815,2036.66,169.72
10816,2028.16,169.01
10817,4592.04,382.67
10818,5530.68,460.89
10819,3285.34,273.78
10820,1390.86,115.91
10821,3154.84,262.90
10822,3859.94,321.66
10823,4509.58,375.80
10824,3790.61,315.88
10825,3479.42,289.95
10826,1665.88,138.82
10827,4720.04,393.34
10828,3213.26,267.77
10829,3714.48,309.54
10830,3221.76,268.48
10831,3859.66,321.64
10832,6498.72,541.56
10833,6375.58,531.30
10834,3245.98,270.50
10835,3897.86,324.82
10836,3822.48,318.54
10837,3110.14,259.18
10838,2564.00,213.67
10839,3167.22,263.94
10840,3748.52,312.38
10841,2018.33,168.19
10842,4554.48,379.54
10843,4119.24,343.27
10844,5177.18,431.43
10845,3172.30,264.36
10846,2873.30,239.44
10847,7110.74,592.56
10848,3159.64,263.30
10849,3488.58,290.72
10850,4441.44,370.12
10851,5228.42,435.70
10852,4235.86,352.99
10853,4237.06,353.09
10854,2099.90,174.99
10855,9587.80,798.98
10856,6769.86,564.16
10857,3413.20,284.43
10858,3927.49,327.29
10859,1504.86,125.41
10860,4344.17,362.01
10861,3671.14,305.93
10862,7135.16,594.60
10863,3217.96,268.16
10864,4414.89,367.91
10865,2321.24,193.44
10866,1424.00,118.67
10867,7407.00,617.25
10868,5463.24,455.27
10869,5195.04,432.92
10870,6044.84,503.74
10871,4183.30,348.61
10872,3692.28,307.69
10873,4567.70,380.64
10874,3665.12,305.43
10875,3058.78,254.90
10876,3513.88,292.82
10877,4489.89,374.16
10878,5002.80,416.90
10879,4116.41,343.03
10880,1697.90,141.49
10881,2854.24,237.85
10882,6790.44,565.87
10883,3764.01,313.67
10884,2891.94,241.00
10885,1978.36,164.86
10886,3558.79,296.57
10887,4116.50,343.04
10888,5279.18,439.93
10889,3540.82,295.07
10890,5756.06,479.67
10891,4763.06,396.92
10892,5385.20,448.77
10893,3523.90,293.66
10894,3882.60,323.55
10895,2383.00,198.58
10896,6993.14,582.76
10897,6817.29,568.11
10898,6072.60,506.05
10899,6524.66,543.72
10900,2803.72,233.64
10901,3829.28,319.11
10902,1667.30,138.94
10903,4114.34,342.86
10904,4149.49,345.79
10905,3527.09,293.92
10906,4531.16,377.60
10907,4928.08,410.67
10908,8793.06,732.75
10909,6749.24,562.44
10910,2631.70,219.31
10911,2285.68,190.47
10912,4673.37,389.45
10913,1920.70,160.06
10914,2994.52,249.54
10915,2274.88,189.57
10916,4348.58,362.38
10917,3062.84,255.24
10918,6853.21,571.10
10919,5806.98,483.92
10920,3052.20,254.35
10921,4765.88,397.16
10922,3597.54,299.80
10923,2271.59,189.30
10924,4771.14,397.60
10925,5155.42,429.62
10926,3537.28,294.77
10927,3386.16,282.18
10928,6019.15,501.60
10929,6003.54,500.30
10930,5777.32,481.44
10931,6980.64,581.72
10932,5507.40,458.95
10933,1765.42,147.12
10934,7016.60,584.72
10935,2162.64,180.22
10936,3558.79,296.57
10937,4677.52,389.79
10938,8904.39,742.03
10939,4486.68,373.89
10940,3697.26,308.11
10941,3584.53,298.71
10942,2417.56,201.46
10943,4750.44,395.87
10944,5999.00,499.92
10945,7065.44,588.79
10946,2862.90,238.58
10947,4490.42,374.20
10948,1825.78,152.15
10949,4099.78,341.65
10950,7608.72,634.06
10951,855.68,71.31
10952,6434.33,536.19
10953,3900.09,325.01
10954,5741.94,478.49
10955,3593.52,299.46
10956,3937.92,328.16
10957,1568.36,130.70
10958,6445.42,537.12
10959,3390.14,282.51
10960,3637.68,303.14
10961,3823.90,318.66
10962,6484.80,540.40
10963,5961.40,496.78
10964,5586.64,465.55
10965,3954.08,329.51
10966,6223.00,518.58
10967,5373.54,447.80
10968,1939.26,161.61
10969,7656.21,638.02
10970,5422.10,451.84
10971,4974.92,414.58
10972,4200.08,350.01
10973,3220.59,268.38
10974,7194.70,599.56
10975,4650.76,387.56
10976,4044.56,337.05
10977,2764.50,230.38
10978,2923.89,243.66
10979,4099.84,341.65
10980,8757.78,729.81
10981,3114.41,259.53
10982,3290.98,274.25
10983,5945.62,495.47
10984,2965.48,247.12
10985,6803.74,566.98
10986,3023.50,251.96
10987,2733.97,227.83
10988,2848.52,237.38
10989,7435.19,619.60
10990,6555.22,546.27
10991,910.70,75.89
10992,5024.50,418.71
10993,3509.48,292.46
10994,2518.70,209.89
10995,1504.88,125.41
10996,1706.18,142.18
10997,6166.61,513.88
10998,4231.38,352.62
10999,2461.16,205.10
11000,1969.52,164.13
11001,6529.16,544.10
11002,3249.90,270.83
11003,3965.88,330.49
11004,3277.16,273.10
11005,2891.02,240.92
11006,3461.75,288.48
11007,3789.88,315.82
11008,4303.96,358.66
11009,3383.78,281.98
11010,3454.80,287.90
11011,3860.60,321.72
11012,6120.14,510.01
11013,7427.32,618.94
11014,5135.14,427.93
11015,3973.18,331.10
11016,3445.58,287.13
11017,1989.84,165.82
11018,3469.58,289.13
11019,5228.24,435.69
11020,7128.56,594.05
11021,3257.34,271.45
11022,4060.12,338.34
11023,1905.32,158.78
11024,2469.42,205.78
11025,7633.13,636.09
11026,2720.48,226.71
11027,4274.85,356.24
11028,6229.46,519.12
11029,8336.93,694.74
11030,2362.40,196.87
11031,2258.48,188.21
11032,4046.20,337.18
11033,3914.18,326.18
11034,2071.56,172.63
11035,2626.50,218.88
11036,3866.04,322.17
11037,6614.01,551.17
11038,1958.55,163.21
11039,1877.92,156.49
11040,2556.00,213.00
11041,6750.64,562.55
11042,1029.41,85.78
11043,3603.69,300.31
11044,1917.46,159.79
11045,3460.66,288.39
11046,3642.50,303.54
11047,6355.52,529.63
11048,4158.18,346.52
11049,5912.16,492.68
11050,3784.05,315.34
11051,3203.16,266.93
11052,8468.87,705.74
11053,3033.44,252.79
11054,3070.30,255.86
11055,2532.53,211.04
11056,2929.68,244.14
11057,7393.68,616.14
11058,2482.64,206.89
11059,2804.94,233.74
11060,7353.40,612.78
11061,3727.66,310.64
11062,2807.26,233.94
11063,1974.90,164.58
11064,7068.38,589.03
11065,6780.47,565.04
11066,3492.10,291.01
11067,2798.01,233.17
11068,5295.39,441.28
11069,3170.73,264.23
11070,3680.64,306.72
11071,3673.84,306.15
11072,2535.18,211.27
11073,6185.94,515.50
11074,1873.00,156.08
11075,1585.48,132.12
11076,4204.66,350.39
11077,4211.88,350.99
11078,2898.49,241.54
11079,2397.72,199.81
11080,3996.08,333.01
11081,2960.68,246.72
11082,3623.94,302.00
11083,2139.98,178.33
11084,6912.17,576.01
11085,7032.90,586.08
11086,3718.42,309.87
11087,5226.35,435.53
11088,5698.28,474.86
11089,7315.51,609.63
11090,2964.68,247.06
11091,2727.36,227.28
11092,3700.24,308.35
11093,4066.92,338.91
11094,4444.92,370.41
11095,3276.62,273.05
11096,2092.12,174.34
11097,6021.28,501.77
11098,6113.68,509.47
11099,2288.64,190.72
11100,2478.86,206.57
11101,3706.88,308.91
11102,939.54,78.30
11103,3504.68,292.06
11104,4881.12,406.76
11105,3830.70,319.23
11106,3042.76,253.56
11107,3487.22,290.60
11108,3580.77,298.40
11109,3763.76,313.65
11110,6735.46,561.29
11111,4032.66,336.06
11112,3812.62,317.72
11113,6166.59,513.88
11114,3957.48,329.79
11115,1146.34,95.53
11116,3159.12,263.26
11117,2500.30,208.36
11118,2396.68,199.72
11119,1934.84,161.24
11120,3718.72,309.89
11121,4548.69,379.06
11122,3199.89,266.66
11123,3745.32,312.11
11124,5117.78,426.48
11125,2188.32,182.36
11126,3605.80,300.48
11127,3581.16,298.43
11128,2663.83,221.99
11129,7141.40,595.12
11130,7672.71,639.39
11131,2928.28,244.02
11132,4595.52,382.96
11133,4839.92,403.33
11134,3948.57,329.05
11135,3380.78,281.73
11136,1963.86,163.66
11137,1693.50,141.12
11138,3626.75,302.23
11139,3760.98,313.42
11140,5097.23,424.77
11141,4311.38,359.28
11142,4472.60,372.72
11143,5450.76,454.23
11144,4676.28,389.69
11145,2122.88,176.91
11146,7075.78,589.65
11147,3698.89,308.24
11148,3823.70,318.64
11149,3165.00,263.75
11150,6476.94,539.75
11151,4566.19,380.52
11152,4607.19,383.93
11153,3769.00,314.08
11154,3817.99,318.17
11155,1616.90,134.74
11156,5241.63,436.80
11157,6914.96,576.25
11158,2561.78,213.48
11159,4374.70,364.56
11160,4216.46,351.37
11161,6615.80,551.32
11162,2138.30,178.19
11163,1654.68,137.89
11164,1893.14,157.76
11165,4586.54,382.21
11166,3522.78,293.56
11167,3650.24,304.19
11168,3842.58,320.22
11169,6196.28,516.36
11170,4244.64,353.72
11171,8344.79,695.40
11172,1900.36,158.36
11173,4413.76,367.81
11174,1799.94,150.00
11175,4061.01,338.42
11176,4855.70,404.64
11177,3355.08,279.59
11178,2375.00,197.92
11179,5881.64,490.14
11180,3899.74,324.98
11181,3573.17,297.76
11182,2742.14,228.51
11183,2976.94,248.08
11184,3691.22,307.60
11185,6884.86,573.74
11186,3411.88,284.32
11187,3451.64,287.64
11188,6954.56,579.55
11189,3689.40,307.45
11190,5582.86,465.24
11191,1894.62,157.89
11192,6750.88,562.57
11193,1986.48,165.54
11194,3709.24,309.10
11195,2674.26,222.85
11196,3382.53,281.88
11197,2009.68,167.47
11198,5087.40,423.95
11199,2867.46,238.96
11200,2696.64,224.72
11201,2247.90,187.33
11202,2182.68,181.89
11203,4393.91,366.16
11204,4207.50,350.63
11205,6506.82,542.23
11206,5464.42,455.37
11207,2085.36,173.78
11208,2602.17,216.85
11209,7404.60,617.05
11210,2728.20,227.35
11211,5427.16,452.26
11212,3850.78,320.90
11213,3097.06,258.09
11214,5444.02,453.67
11215,8378.22,698.18
11216,2874.28,239.52
11217,5773.24,481.10
11218,4553.62,379.47
11219,4658.68,388.22
11220,3020.26,251.69
11221,8128.86,677.41
11222,6669.32,555.78
11223,3634.78,302.90
11224,5504.66,458.72
11225,3225.02,268.75
11226,2201.64,183.47
11227,1685.90,140.49
11228,3172.84,264.40
11229,5157.37,429.78
11230,6957.03,579.75
11231,2469.58,205.80
11232,5799.06,483.26
11233,5331.36,444.28
11234,7638.67,636.56
11235,1316.62,109.72
11236,2248.80,187.40
11237,6591.58,549.30
11238,3952.28,329.36
11239,3627.93,302.33
11240,6384.94,532.08
11241,4074.00,339.50
11242,4290.32,357.53
11243,3699.92,308.33
11244,3003.86,250.32
11245,6979.50,581.63
11246,5516.74,459.73
11247,3357.70,279.81
11248,3681.22,306.77
11249,2357.60,196.47
11250,4359.59,363.30
11251,1720.94,143.41
11252,7330.23,610.85
11253,1427.06,118.92
11254,3771.46,314.29
11255,6721.38,560.12
11256,6430.80,535.90
11257,3027.12,252.26
11258,4829.00,402.42
11259,3198.78,266.57
11260,6079.82,506.65
11261,3910.50,325.87
11262,3434.22,286.19
11263,8911.82,742.65
11264,1712.32,142.69
11265,3968.62,330.72
11266,7668.79,639.07
11267,7648.43,637.37
11268,6376.59,531.38
11269,4094.23,341.19
11270,6367.48,530.62
11271,3153.81,262.82
11272,4388.12,365.68
11273,2718.06,226.51
11274,1876.42,156.37
11275,4301.48,358.46
11276,4474.52,372.88
11277,5123.26,426.94
11278,2685.70,223.81
11279,4210.52,350.88
11280,3093.74,257.81
11281,1961.14,163.43
11282,4192.44,349.37
11283,3539.06,294.92
11284,3814.58,317.88
11285,4165.86,347.16
11286,2047.86,170.66
11287,3181.85,265.15
11288,5570.78,464.23
11289,2519.28,209.94
11290,5642.72,470.23
11291,3745.07,312.09
11292,1916.11,159.68
11293,3125.76,260.48
11294,7450.87,620.91
11295,6525.72,543.81
11296,4615.12,384.59
11297,2542.92,211.91
11298,3756.52,313.04
11299,5887.42,490.62
11300,6523.84,543.65
11301,4551.74,379.31
11302,6086.22,507.19
11303,3601.20,300.10
11304,844.32,70.36
11305,6058.18,504.85
11306,6931.62,577.64
11307,3855.89,321.32
11308,6202.82,516.90
11309,4124.38,343.70
11310,2836.57,236.38
11311,3474.59,289.55
11312,2482.32,206.86
11313,4503.08,375.26
11314,7078.72,589.89
11315,2397.72,199.81
11316,4587.12,382.26
11317,3737.52,311.46
11318,2756.08,229.67
11319,5538.14,461.51
11320,3807.18,317.27
11321,2454.72,204.56
11322,7149.43,595.79
11323,2134.88,177.91
11324,2806.41,233.87
11325,6481.06,540.09
11326,4597.40,383.12
11327,5467.68,455.64
11328,3905.00,325.42
11329,4892.07,407.67
11330,5910.10,492.51
11331,3282.80,273.57
11332,2886.66,240.56
11333,7072.03,589.34
11334,4102.12,341.84
11335,3298.06,274.84
11336,6627.42,552.29
11337,4388.20,365.68
11338,6502.80,541.90
11339,2364.54,197.05
11340,4503.73,375.31
11341,3354.24,279.52
11342,6080.27,506.69
11343,7014.64,584.55
11344,3818.52,318.21
11345,3470.84,289.24
11346,6438.62,536.55
11347,4179.32,348.28
11348,3413.06,284.42
11349,3208.20,267.35
11350,5369.15,447.43
11351,5730.86,477.57
11352,4385.46,365.46
11353,4538.12,378.18
11354,7347.27,612.27
11355,4776.40,398.03
11356,3967.11,330.59
11357,3341.80,278.48
11358,2603.12,216.93
11359,3990.48,332.54
11360,2904.88,242.07
11361,3504.52,292.04
11362,2962.80,246.90
11363,2148.04,179.00
11364,2750.81,229.23
11365,4526.21,377.18
11366,4690.62,390.89
11367,5699.66,474.97
11368,2596.40,216.37
11369,1890.86,157.57
11370,4285.10,357.09
11371,4013.27,334.44
11372,3398.84,283.24
11373,1927.62,160.64
11374,4874.62,406.22
11375,4907.32,408.94
11376,4017.61,334.80
11377,3628.12,302.34
11378,3819.28,318.27
11379,6567.40,547.28
11380,5910.32,492.53
11381,2777.94,231.50
11382,1017.34,84.78
11383,4395.60,366.30
11384,6211.68,517.64
11385,5291.06,440.92
11386,4466.06,372.17
11387,6906.33,575.53
11388,2360.56,196.71
11389,6871.70,572.64
11390,3417.98,284.83
11391,5346.01,445.50
11392,3681.16,306.76
11393,1961.04,163.42
11394,3003.46,250.29
11395,2819.84,234.99
11396,3531.10,294.26
11397,2479.47,206.62
11398,2634.22,219.52
11399,4605.40,383.78
11400,3111.12,259.26
11401,1976.48,164.71
11402,5422.90,451.91
11403,4821.38,401.78
11404,3056.66,254.72
11405,6707.73,558.98
11406,3386.54,282.21
11407,3325.94,277.16
11408,3798.54,316.55
11409,4585.89,382.16
11410,7286.25,607.19
11411,1249.84,104.15
11412,5406.27,450.52
11413,2667.77,222.31
11414,3926.63,327.22
11415,3212.63,267.72
11416,7065.64,588.80
11417,2198.61,183.22
11418,3517.28,293.11
11419,3309.26,275.77
11420,2707.40,225.62
11421,4872.16,406.01
11422,2510.34,209.20
11423,4260.68,355.06
11424,4128.15,344.01
11425,5077.12,423.09
11426,3556.10,296.34
11427,5564.21,463.68
11428,2922.36,243.53
11429,1062.19,88.52
11430,4027.84,335.65
11431,4085.70,340.48
11432,4702.74,391.90
11433,3288.00,274.00
11434,4549.26,379.11
11435,2275.54,189.63
11436,4621.05,385.09
